id,name_CHN,name_PINYIN,sex,ethnicity,edu,studying_abroad,studying_abroad_country,birthdate,deathdate,ancestral hometown,professional title,date of starting to work,birthplace,party,date of joining the party,CYL,special relationships,notes
1142066,張春橋,Zhang Chunqiao,男,漢族,中學以下,,,1917/2,2005/4,山東 巨野,,1938,,中國共產黨,1938/8,否,,後被開除黨籍
1139669,張春園,Zhang Chunyuan,,,,否,,,,,,,,,,否,,
1144966,張星臣,,,,,,,,,,,,,,,,,
1149738,張明,Zhang Ming,男,漢族,大學本科,,,1957/6,,河北 蠡縣,,1975,,中國共產黨,1983,否,,
1139026,張昌爾,Zhang Changer,男,漢族,研究生,否,,1956/8,,湖北 黃石,,,,中國共產黨,1976/6,否,,在職研究生學歷、博士
1143152,張昌平,Zhang Changping,男,漢族,研究生,學位,日本,1954/4,,湖北 孝感,,1970/4,,中國共產黨,1975/4,副局級以上,,助理工程師
1172601,張旭東,Zhang　Xudong,男,,,,,,,,,,,中國共產黨,,,,
1158991,張旭晨,Zhang Xuchen,男,漢族,研究生,,,1969/1,,甘肅 通渭,,1994/7,,中國共產黨,,正副處級,,
1142557,張日清,Zhang Riqing,男,漢族,大學專科,,,1917/7,,福建 長汀,少將,1930/5,,中國共產黨,1932,否,,原名張家珍，曾用名張星
1141157,張新楓,Zhang Zinfeng,男,漢族,研究生,,,1952/8,,,,1968/9,,中國共產黨,1976/3,否,,
1144582,張新國,Zhang  Xinguo,男,漢族,研究生,,,1958/11,,陝西 乾縣,,1976/12,,中國共產黨,1988/8,否,,
1153385,張文雄,Zhang Wen Xiong,男,漢族,研究生,,,1962/4,,湖南 岳陽,,1982/8,湖南 岳陽,中國共產黨,1985/1,,,
1139649,張文華,Zhang Wenhua,男,漢族,,否,,1926/8,1977/1,山東 寧津,中將,1939/4,山東 寧津,中國共產黨,1943/4,否,,
1140852,張文義,Zhang Wenyi,男,漢族,,,,1946,,,,,,中國共產黨,,否,,
1138649,張文彬,Zhang Wenbin,男,漢族,大學本科,否,,1937,,四川 渾源,經濟師,1951/2,,中國共產黨,1954/11,否,,
1160338,張文強,Zhang Wenqiang,男,漢族,研究生,,,1969/11,,,,1991/7,,中國共產黨,,正副處級,,
1142399,張文建,Zhang Wenjian,男,漢族,研究生,訪問學者,美國,1955/8,,河南開封,研究員,1971/3,,中國共產黨,1978/7,否,,
1138482,張文康,Zhang Wenkang,男,漢族,大學本科,,,1940/2,,上海,少將,1962/8,,中國共產黨,1966/4,否,,
1141906,張文峰,Zhang Wenfeng,男,漢族,,,,1919,2008,山西夏縣,,,,中國共產黨,1938,否,,
1142026,張文峰,Zhang Wenfeng,男,漢族,,,,1919,,山西夏縣,,1938,,中國共產黨,1938,否,,
1138496,張文岳,Zhang Wenyue,男,漢族,大學本科,,,1944/10,,福建 浦城,工程師,1968/9,,中國共產黨,1965/6,否,,"1.職級：正省級2.溫家寶的大學同學
1139679,張文學,Zhang Wenxue,男,漢族,大學專科,否,,1945/7,,河北 威縣,經濟師,1967/9,,中國共產黨,1966/3,否,,
1140657,張文周,Zhang Wenzhou,,,研究生,否,,1943/8,,,經濟師,,,中國共產黨,,否,,
1139287,張文台,Zhang Wentai,男,漢族,研究生,否,,1942/7,,山東 膠州,上將,1958,,中國共產黨,1960/9,否,,
1161694,張文全,Zhang Wenquan,男,漢族,研究生,,,1963/6,,甘肅 金昌,,1982/8,,中國共產黨,1984/8,,,
1142805,張文,Zhang Wen,男,漢族,,,,1907/3,1995/1,河北 陘礦,,,,中國共產黨,1927/11,否,,原名曾漢章
1141814,張敬禮,Zhang Jingli,男,漢族,研究生,,,1955/6,,安徽 碭山人,,1970/12,,中國共產黨,,否,,
1142299,張效廉,Zhang Xiaolian,男,漢族,研究生,,,1964/4,,山東 梁山,經濟師,1986/7,,中國共產黨,1985/1,正副處級,,出生地：吉林蛟河縣橫道林場。
1143070,張捷勛,Zhang Jiexun,男,漢族,,,,1909/12,1994/10,江西 弋陽,,,,中國共產黨,1932/4,否,,曾用名張太保、張殿元
1163360,張振先,Zhang zhen xian,男,漢族,,,,1927,,江蘇 徐州,,1946,江蘇 徐州,中國共產黨,1946,否,,
1142542,張才千,Zhang Caiqian,男,漢族,大學專科,,,1911/7,1994/12,湖北 麻城,中將,1930/4,,中國共產黨,1931/7,否,,原名張彩連
1138951,張成義,Zhang Chengyi,男,漢族,大學本科,否,,1945/6,,山東 鄆城,,1968/9,,中國共產黨,1975/10,否,,
1141772,張成寶,Zhang Chengbao,男,漢族,,,,,,,,,,中國共產黨,,否,,
1140351,張成寅,Zhang Chengyin,男,漢族,研究生,,,1950/5,,河北,,1968/2,,中國共產黨,1969/4,否,,"1.職級：副省級2.有地方黨政背景（雲南、遼寧）3.中共省委專任副書記（遼寧）4.中共遼寧省委副書記（遼寧第3/4號人物）"
1140927,張戈,Zhang Ge,,,,否,,,,,,,,,,否,,
1143542,張懷達,Zhang Huaida,男,漢族,大學專科,,,1933/3,,山東 長青,,1951/3,,中國共產黨,1956/6,否,,原名張傳禮，少校軍銜
1142539,張懷連,Zhang Huailian,男,漢族,大學專科,,,1933/3,,山東 長清,其他專業頭銜,1951/3,,中國共產黨,1956/6,否,,原名張傳禮，少校軍銜
1138428,張懷西,Zhang Huaixi,男,漢族,大學本科,,,1935/2,,江蘇 無錫,,1951/11,,非中國共產黨,,否,,民進成員
1141990,張懷瑞,Zhang Huairui,男,漢族,,,,1921,,直隸定縣(今河北定州),,1938,,中國共產黨,1939,否,,
1162455,張懷武,Zhang Huaiwu,男,,大學本科,,,1945/7,,寧夏 平羅,,,,中國共產黨,,副局級以上,,
1139246,張懷念,Zhang Huainian,男,漢族,大學專科,否,,1933/10,,湖北 南漳,,1949/6,,,1949/3,否,,
1139093,張慶黎,Zhang Qingli,男,漢族,研究生,,,1951/1,,山東 東平,其他專業頭銜,1971/1,,中國共產黨,1973/2,副局級以上,,"職級：正省級有共青團中央背景地方強勢人物"
1141188,張慶偉,Zhang Qingwei,男,漢族,研究生,,,1961/11,,河北 樂亭,研究員,1982/8,吉林省 吉林市,中國共產黨,1992/12,否,,
1157848,張慧宇,Zhang Huiyu,男,漢族,研究生,,,1975/3,,内蒙古土右旗,,1997/10,,中國共產黨,1999/1,,,
1162471,張慧,Zhang Hui,女,,研究生,,,1972/12,,安徽 和縣,,1999/7,安徽 和縣,中國共產黨,1992/6,副局級以上,,
1142663,張愛萍,Zhang Aiping,男,漢族,中學以下,,,1910/1,2003/7,四川 達州,上將,1925/3,,中國共產黨,1928,否,,原名張端緒，曾用名艾平
1142284,張惠明,Zhang Huiming,男,漢族,,,,,,,,,,中國共產黨,,否,,
1138985,張惠新,Zhang Huixin,男,漢族,大學本科,否,,1944/1,,江蘇 海門,工程師,,,中國共產黨,1965/11,否,,
1139842,張惠來,Zhang Huilai,男,漢族,,否,,1942/12,,榮成市崖頭鎮南崗村,,1967/7,,中國共產黨,,否,,
1144084,張恩亮,Zhang Enliang,男,滿族,研究生,,,1970/7,,,經濟師,1990/8,,中國共產黨,1998/11,副局級以上,,中央黨校經濟管理專業研究生畢業
1143541,張恒云,Zhang Hengyun,男,漢族,中學以下,,,1931/8,1988/11,山東 濟南,,1951/8,,中國共產黨,1959/9,否,,
1141049,張思學,Zhang Sixue,,,,否,,,,,,,,中國共產黨,,否,,
1138187,張思卿,Zhang Siqing,男,漢族,中學以下,否,,1932/8,,河南 洛陽,,1949/3,,中國共產黨,1952/10,否,,
1172465,張志輝,Zhang　Zhihui,男,,,,,,,河北 定州,少將,,,中國共產黨,,,,
1140326,張志軍,Zhang Zhijun,男,漢族,大學本科,短期進修,西歐,1953/2,,江蘇 南通,,1969/5,,中國共產黨,1971/8,否,,
1160767,張志華,Zhang Zhihua,男,漢族,研究生,,,1977/9,,江蘇 泰興,,1999/7,,中國共產黨,1998/6,正副處級,,
1141989,張志禮,Zhang Zhili,男,漢族,,,,1921,,江蘇 啟東,,1940,,中國共產黨,1942,否,,
1140328,張志新,Zhang Zhixin,男,,,否,,,,,,,,中國共產黨,,否,,
1138327,張志堅,Zhang Zhijian,男,漢族,大學專科,,,1934/5,,山西 聞喜,上將,1951/7,,中國共產黨,1956/2,否,,
1140884,張志堅,Zhang Zhijian,男,漢族,大學本科,否,,1937,,四川 渡口(今攀枝花),,,,中國共產黨,1960,否,,
1143627,張志南,Zhang Zhinan,男,漢族,大學本科,,,1960/10,,福建 龍岩,,,,中國共產黨,1978/5,,,
1170651,張志勇,Zhang Zhiyong,男,漢族,大學本科,,,1955/4,,山西 沁水,,1974/12,,中國共產黨,1987/12,,,
1139858,張志剛,Zhang Zhigang,男,漢族,研究生,,,1945/6,,四川 成都,經濟師,,,中國共產黨,,否,,
1141986,張志,Zhang Zhi,男,漢族,,,,1921,,直隸(今河北)河間,,1940,,中國共產黨,1939,否,,
1144631,張德霖,Zhang Delin,男,漢族,研究生,,,1958/12,,山東 榮成,,,,,,,,
1138573,張德鄰,Zhang Delin,男,漢族,大學本科,否,,1939/8,,北京,工程師,,,中國共產黨,1964/6,否,,
1140505,張德福,Zhang Defu,男,漢族,,否,,1928,1991/6,山東 文登,中將,1944,,中國共產黨,1945,否,,
1167169,張德祥,Zhang　Dexiang,男,漢族,研究生,,,1950/7,,遼寧 瀋陽,教授,,,中國共產黨,,,,
1142543,張德生,Zhang Desheng,男,漢族,中學以下,,,1909/10,1965/3,陜西 榆林,,1927,,中國共產黨,1930,否,,學名張世德，字心餘、辛餘，曾用名博五、仲房、老關、德甫等
1138171,張德江,Zhang Dejiang,男,漢族,大學本科,學位,美國,1946/11,,遼寧 台安,,1968/11,,中國共產黨,1971/1,否,,"朝鮮留學講師妻：辛樹森-2008任中國建設銀行副行長﹑紀委書記﹐政協經濟界別委員以及提案審查委員會委員 "
1138812,張德春,Zhang Dechun,女,漢族,大學本科,否,,1943/8,,山東 茌平,,1967/9,,中國共產黨,1965/10,否,,
1138608,張德廣,Zhang Deguang,男,漢族,大學本科,否,,1941/2,,山東 濟寧,,1965,,中國共產黨,,否,,
1139937,張德友,Zhang Deyou,男,漢族,,,,1946/8,,黑龍江 蘭西,少將,,,中國共產黨,1966/6,否,,
1140755,張德勤,Zhang Deqin,男,漢族,大學本科,否,,1933,,安徽 蕭縣,研究員,,,中國共產黨,1957,否,,記者
1140143,張德仁,Zhang Deren,男,漢族,大學本科,否,,1942/3,,海南海口,少將,,,中國共產黨,1962/10,否,,
1158858,張征,,女,漢族,研究生,,,1978/10,,四川 宜賓,,2000/7,,中國共產黨,2000/3,副局級以上,,
1139460,張彬,Zhang Bin,男,漢族,中學以下,否,,1931/7,2001/11,河北 正定,中將,,,中國共產黨,1950,否,,
1140906,張彩珍,Zhang Caizhen,女,,,否,,1930/7,,,,,,,,否,,
1151594,張彥珍,Zhang Yanzhen,女,漢族,研究生,,,1955/5,,山西 忻州,,1971/7,,中國共產黨,1973/12,,,
1143434,張彥欣,Zhang  Yanxin,男,漢族,大學本科,,,1951/11,,河北 安國,少將,1969/12,,,1970/12,,,
1140781,張彥寧,Zhang Yanning,男,漢族,,短期進修,俄國,1927/11,,遼寧 瀋陽,,,,中國共產黨,1950/12,否,,
1144584,張彥仲,Zhang Yanzhong,男,漢族,,學位,西歐,1940/3,,陝西 三原縣,,,,中國共產黨,1960,否,,
1169475,張彥,Zhang Yan,男,漢族,研究生,,,1969/11,,黑龍江 大慶,教授,1992/7,,中國共產黨,1991/1,,,
1158431,張彤,Zhang Tong,男,漢族,研究生,,,1973/8,,四川 都江堰,,1994/07,,中國共產黨,1994/1,正副處級,,
1141790,張弘力,Zhang Hongli,男,漢族,研究生,,,1950/9,,河北 吳橋,,1968/12,,中國共產黨,1975/3,否,,
1140653,張建龍,Zhang Jianrong,男,漢族,研究生,,,1957,,內蒙古 杭後,工程師,1982/7,,中國共產黨,1984,否,,
1143649,張建民,Zhang  Jianmin,男,漢族,研究生,,,1964/10,,河北省 灤縣,工程師,1985/7,,中國共產黨,1995/6,否,,
1144268,張建欣,Zhang Jianxin,女,漢族,研究生,,,1955,,河北無極縣,其他專業頭銜,,,中國共產黨,1975/6,否,,
1169370,張建東,Zhang Jiandong,男,漢族,研究生,,,1962/7,,河北 樂亭,教授,1983/8,,中國共產黨,1982/12,副局級以上,,
1157025,張建星,Zhang Jianxing,男,漢族,研究生,,,1958/3,,山西 忻州,其他專業頭銜,1977/11,天津,中國共產黨,1987/6,,,高級記者
1144735,張建平,Zhang jian ping,男,漢族,,,,1956/4,,福建 沙縣,中將,1974,,中國共產黨,,否,,
